rowId,city_name,town_name,latitude,longitude,households,population,e_stat_code
323,桑名市,長島町松之木,35.128365,136.677082,27,80,242052060
333,桑名市,長島町松蔭,35.040762,136.726700,131,482,242052160
332,桑名市,長島町横満蔵,35.051649,136.725589,152,440,242052150
304,桑名市,長島町殿名,35.092717,136.707669,50,140,242051870
334,桑名市,長島町浦安,35.030317,136.733750,184,187,242052170
303,桑名市,長島町源部外面,35.087408,136.707604,54,147,242051860
331,桑名市,長島町白鶏,35.046169,136.720570,82,230,242052140
330,桑名市,長島町福吉,35.056383,136.717874,528,1618,242052130
329,桑名市,長島町福豊,35.063659,136.715620,151,286,242052120
335,桑名市,長島町老松,35.039289,136.749135,0,0,242052180
327,桑名市,長島町葭ケ須,35.077465,136.710881,204,524,242052100
314,桑名市,長島町西外面,35.094381,136.695421,368,1103,242051970
325,桑名市,長島町西川,35.117342,136.688994,79,232,242052080
328,桑名市,長島町赤地,35.071877,136.712735,33,97,242052110
326,桑名市,長島町鎌ケ地,35.082032,136.711728,35,109,242052090
301,桑名市,長島町長島下町,35.092532,136.699979,54,135,242051840
300,桑名市,長島町長島中町,35.094352,136.699858,66,193,242051830
299,桑名市,長島町長島萱町,35.095672,136.700721,43,105,242051820
310,桑名市,長島町間々,35.108421,136.694111,42,128,242051930
317,桑名市,長島町駒江,35.079092,136.706269,42,112,242052000
311,桑名市,長島町高座,35.109202,136.689517,35,106,242051940
270,桑名市,陽だまりの丘一丁目,35.085971,136.649451,239,687,24205161001
276,桑名市,陽だまりの丘七丁目,35.087209,136.638050,518,1469,24205161007
272,桑名市,陽だまりの丘三丁目,35.091040,136.643977,236,822,24205161003
271,桑名市,陽だまりの丘二丁目,35.086198,136.643605,488,1417,24205161002
274,桑名市,陽だまりの丘五丁目,35.094100,136.636542,188,641,24205161005
277,桑名市,陽だまりの丘八丁目,35.085513,136.635676,367,1211,24205161008
275,桑名市,陽だまりの丘六丁目,35.093576,136.631408,207,627,24205161006
273,桑名市,陽だまりの丘四丁目,35.090214,136.639808,416,1405,24205161004
11,桑名市,風呂町,35.066952,136.695038,8,18,242050110
109,桑名市,高塚町一丁目,35.070012,136.673372,78,180,24205088001
111,桑名市,高塚町三丁目,35.070296,136.671672,78,163,24205088003
110,桑名市,高塚町二丁目,35.072294,136.673714,29,76,24205088002
113,桑名市,高塚町五丁目,35.070628,136.670067,92,203,24205088005
114,桑名市,高塚町六丁目,35.071565,136.669034,67,139,24205088006
112,桑名市,高塚町四丁目,35.072460,136.671460,99,227,24205088004
